gen,evals,hypervol,dist_diag,time,firts_front,avg,std,min,max
137,224,737849671919.3262,308.6693866112525,0.30004024505615234,129,[8666.98765432 8619.28806584 8831.11934156],[177.44483827 168.19873405 156.74100599],[8162. 8166. 8249.],[9032. 9007. 9220.]
138,242,737849671919.3262,307.2714820339545,0.32704591751098633,130,[8695.53076923 8613.73846154 8829.2       ],[182.44034593 180.77055384 171.81933266],[8289. 8166. 8249.],[9032. 9007. 9220.]
139,130,737849671919.3262,307.69128775463633,0.11800837516784668,135,[8640.50202429 8545.87854251 8783.96356275],[174.78029875 182.7914716  173.52978337],[8199. 7919. 8249.],[9032. 9007. 9220.]
140,246,737849671919.3262,310.0214142148081,0.2890048027038574,138,[8678.54216867 8566.93975904 8811.94779116],[169.29169484 178.34937168 160.33231455],[8174. 8166. 8249.],[9049. 9007. 9220.]
141,248,737849671919.3262,308.841345444842,0.2530193328857422,137,[8692.69270833 8595.25520833 8827.81770833],[179.06267626 175.31858642 164.63312464],[8289. 8166. 8249.],[9049. 9007. 9220.]
142,192,737849671919.3262,307.9419717887042,0.1850121021270752,140,[8677.58196721 8596.70491803 8821.03278689],[178.94840085 164.16660812 159.50170534],[8236. 8166. 8249.],[9049. 9007. 9220.]
143,244,737849671919.3262,311.46179992009655,0.2670326232910156,138,[8695.8872549  8601.41176471 8823.28431373],[178.74719807 176.16941784 173.2837058 ],[8277. 8166. 8249.],[9049. 9007. 9220.]
144,204,737849671919.3262,300.57109307494596,0.1950395107269287,127,[8687.8852459  8596.5942623  8820.77459016],[173.97049386 170.46602988 174.60208394],[8277. 8166. 8249.],[9049. 9007. 9220.]
145,244,737849671919.3262,308.24416351740746,0.39502739906311035,124,[8691.27669903 8616.33980583 8830.31553398],[172.63344674 169.88454408 173.86461771],[8289. 8166. 8249.],[9049. 9007. 9220.]
146,206,737849671919.3262,308.52414519337276,0.24901986122131348,126,[8685.58744395 8619.51121076 8826.70852018],[175.22508324 171.04028479 175.85078333],[8222. 8166. 8249.],[9049. 9007. 9220.]
147,222,737849671919.3262,306.9296827223005,0.3170795440673828,132,[8693.63374486 8611.60082305 8832.53909465],[172.12580818 171.53389664 171.96305923],[8222. 8065. 8249.],[9049. 9007. 9220.]
148,242,737849671919.3262,305.7075474911776,0.31302404403686523,127,[8687.17322835 8640.96062992 8844.38582677],[173.59823716 173.4214929  184.81227109],[8289. 8206. 8249.],[9049. 9007. 9220.]
149,126,737849671919.3262,301.0496009467292,0.10602235794067383,129,[8607.56680162 8578.94331984 8780.4291498 ],[182.06466182 186.08394787 196.75684772],[8158. 8050. 8068.],[9049. 9007. 9220.]
150,246,747728773706.6086,300.6423562246908,0.26602673530578613,126,[8653.9245283  8622.58962264 8818.74056604],[170.34242418 170.91106174 182.23324691],[8230. 8193. 8249.],[9049. 9007. 9220.]
151,212,747728773706.6086,302.2347201353455,0.25103068351745605,129,[8654.91358025 8614.44032922 8834.68312757],[167.25748595 167.19282238 166.36538943],[8289. 8176. 8249.],[9049. 9007. 9220.]
152,242,747728773706.6086,303.7120051862954,0.373028039932251,128,[8689.13297872 8626.73404255 8838.03723404],[160.04446981 174.63242098 175.94463496],[8289. 8176. 8249.],[9049. 9007. 9220.]
153,188,747728773706.6086,302.07466959577204,0.24804043769836426,128,[8688.13333333 8614.30416667 8825.97083333],[154.3240872  171.25396341 169.15644627],[8289. 8145. 8249.],[9049. 9007. 9220.]
154,240,747728773706.6086,302.7516876903986,0.3150215148925781,128,[8693.87735849 8628.08018868 8840.47169811],[155.06783074 167.03817828 167.04474644],[8289. 8176. 8249.],[9049. 9007. 9220.]
155,212,747728773706.6086,308.98358708925724,0.19701266288757324,124,[8700.88461538 8620.16346154 8845.32211538],[155.05323575 171.71077038 172.44711311],[8289. 8176. 8249.],[9049. 9007. 9220.]
156,208,747728773706.6086,316.18840882527525,0.2536602020263672,111,[8690.84552846 8621.31707317 8841.88617886],[157.11859394 167.85390071 170.52411809],[8288. 8176. 8249.],[9049. 9007. 9220.]
157,246,747728773706.6086,316.1694449675016,0.34353113174438477,112,[8697.68609865 8628.33183857 8849.06726457],[153.58455446 171.97603134 170.2224605 ],[8288. 8176. 8249.],[9049. 9007. 9220.]
158,222,747728773706.6086,318.37817692617574,0.222031831741333,113,[8698.59130435 8629.39130435 8848.17391304],[152.2630673  170.59352634 173.29952763],[8288. 8176. 8249.],[9049. 9007. 9220.]
159,230,747728773706.6086,306.7840311266286,0.3310074806213379,119,[8704.52244898 8626.03265306 8848.40816327],[152.33506473 173.05704779 170.28103042],[8288. 8176. 8249.],[9049. 9007. 9220.]
160,244,747728773706.6086,305.00439419165644,0.23903369903564453,124,[8696.39516129 8640.37903226 8874.46774194],[164.76732463 185.42090709 174.04117215],[8289. 8206. 8249.],[9049. 9007. 9220.]
161,124,747728773706.6086,305.28809901316765,0.09999394416809082,125,[8628.40080972 8585.10931174 8805.50202429],[175.89660792 177.71726224 174.21497434],[8142. 8206. 8249.],[9049. 9007. 9220.]
162,246,747728773706.6086,300.42816708677424,0.2530183792114258,131,[8673.19724771 8628.1146789  8841.9266055 ],[161.11407604 171.89878787 161.8192562 ],[8261. 8206. 8249.],[9049. 9007. 9220.]
163,218,747728773706.6086,299.0514730929048,0.30252790451049805,133,[8673.72177419 8633.0766129  8839.56048387],[162.27882967 165.51977691 156.87581246],[8218. 8206. 8249.],[9049. 9007. 9220.]
164,248,747728773706.6086,302.499030680937,0.3140387535095215,131,[8692.98395722 8647.28877005 8859.56149733],[163.02306113 172.19467913 159.53676328],[8261. 8206. 8249.],[9049. 9007. 9220.]
165,186,747728773706.6086,311.32956423639996,0.17301368713378906,124,[8692.29824561 8627.16666667 8862.46491228],[160.1659189  172.31615765 154.33218785],[8259. 8206. 8249.],[9049. 9007. 9220.]
166,228,747728773706.6086,311.0724704819367,0.21401596069335938,123,[8707.75634518 8632.41624365 8870.48730964],[159.69060035 176.66211215 158.71887509],[8289. 8206. 8249.],[9049. 9007. 9220.]
167,196,747728773706.6086,308.9067890724458,0.20201492309570312,126,[8696.25806452 8625.74596774 8860.46370968],[165.38322413 167.9052992  159.33424588],[8210. 8206. 8249.],[9049. 9007. 9220.]
