gen,evals,hypervol,dist_diag,time,firts_front,avg,std,min,max
72,250,725625044720.0309,320.82989214012935,0.2600212097167969,83,[8503.06  8580.904 8713.032],[215.46585901 203.49708299 206.57556239],[7801. 8012. 8034.],[8937. 8985. 9120.]
73,250,725625044720.0309,329.33488932607156,0.2780177593231201,88,[8500.128 8592.664 8714.768],[219.63354848 203.59015473 206.78453079],[7801. 8012. 8034.],[8937. 8998. 9120.]
74,250,725625044720.0309,353.2943843049884,0.2740201950073242,79,[8508.1   8577.596 8718.876],[224.71098327 210.47515954 213.52883792],[7801. 8012. 8034.],[8937. 8998. 9120.]
75,250,725625044720.0309,332.11012536032854,0.26604723930358887,79,[8530.496 8570.052 8731.676],[205.69811371 210.11077387 209.3672826 ],[7879. 8012. 8034.],[8937. 8998. 9120.]
76,250,725625044720.0309,333.3562992962752,0.29131293296813965,84,[8534.724 8581.6   8722.808],[205.56373178 211.44243661 214.56345247],[7879. 8012. 8034.],[8937. 8998. 9120.]
77,250,725625044720.0309,334.62167360798935,0.5145595073699951,74,[8544.408 8571.12  8740.148],[207.94630445 209.10271543 201.88414028],[7879. 8012. 8162.],[8937. 8998. 9120.]
78,250,725625044720.0309,335.6166594741191,0.4288818836212158,75,[8551.92  8571.608 8736.044],[205.21850209 209.41059748 207.61821226],[7879. 8012. 8117.],[8937. 8998. 9120.]
79,250,725625044720.0309,338.4274066558065,0.26701855659484863,74,[8551.772 8574.772 8740.004],[208.19023996 206.67501062 204.60296182],[7879. 8012. 8106.],[8986. 8998. 9120.]
80,250,733945808239.7528,329.93644691480307,0.2957580089569092,79,[8557.396 8581.748 8734.136],[208.20756755 205.58419321 206.05600575],[7879. 8012. 8106.],[8986. 8998. 9120.]
81,250,733945808239.7528,326.56783252917705,0.3324887752532959,81,[8564.52  8576.868 8739.324],[206.95916892 204.70580494 204.30834301],[7879. 8012. 8106.],[8986. 8998. 9120.]
82,250,733945808239.7528,335.5183113443334,0.29772520065307617,80,[8550.148 8580.6   8745.752],[217.07894899 212.07217639 208.56625445],[7879. 8012. 8106.],[8986. 8998. 9120.]
83,250,733945808239.7528,334.0063327396807,0.33353137969970703,87,[8553.364 8593.328 8748.892],[207.64151681 203.62604061 200.97870618],[7957. 8012. 8106.],[8986. 8998. 9120.]
84,250,733945808239.7528,329.57390492330774,0.3160231113433838,93,[8554.752 8591.644 8750.42 ],[207.26408878 206.52776391 203.5965314 ],[7957. 8012. 8106.],[8986. 8998. 9120.]
85,250,733945808239.7528,329.9746409130433,0.4355485439300537,98,[8559.924 8587.88  8753.544],[206.254712   207.27514467 206.14730671],[7957. 8012. 8106.],[8986. 8998. 9120.]
86,250,733945808239.7528,334.8362747584656,0.5566563606262207,103,[8557.512 8593.864 8749.6  ],[207.63730362 211.9031418  206.45359769],[7957. 8012. 8106.],[8986. 8998. 9120.]
87,250,733945808239.7528,336.4943466734924,0.33753371238708496,105,[8559.156 8596.436 8746.276],[209.54150821 213.26090571 207.81836258],[7957. 8012. 8106.],[8986. 8998. 9120.]
88,250,733945808239.7528,354.22621662242227,0.47655725479125977,96,[8557.3  8585.06 8756.18],[216.57494315 217.12309965 209.98486517],[7957. 8012. 8106.],[8986. 8998. 9120.]
89,250,733945808239.7528,345.0939824053442,0.37203001976013184,100,[8565.068 8591.7   8753.368],[208.01167125 217.03211283 208.79180198],[7957. 8012. 8106.],[8986. 9034. 9120.]
90,250,737961158107.2749,349.81217578748834,0.2954437732696533,87,[8560.94  8603.416 8752.388],[217.99603758 213.58406997 202.54468508],[7947. 8012. 8106.],[8986. 9034. 9131.]
91,250,737961158107.2749,351.9564843801722,0.49303174018859863,88,[8571.304 8604.276 8748.92 ],[217.74659488 214.40533534 201.09912382],[7947. 8012. 8106.],[8986. 9034. 9131.]
92,250,737961158107.2749,351.8639452121125,0.39705348014831543,83,[8550.184 8626.672 8750.936],[213.01614527 206.75439636 205.7308239 ],[7947. 8012. 8106.],[8986. 9034. 9131.]
93,250,737961158107.2749,351.2855326759669,0.38502931594848633,93,[8551.58  8628.62  8754.356],[214.49519249 209.27947725 209.25467083],[7866. 8012. 8106.],[8986. 9034. 9169.]
94,250,737961158107.2749,346.8919270246115,0.42302966117858887,98,[8556.556 8633.648 8762.084],[205.8957767  202.2851554  202.17852741],[7957. 8012. 8106.],[8986. 9034. 9169.]
95,250,737961158107.2749,337.83635876465394,0.39902615547180176,96,[8555.84  8642.332 8764.744],[210.9278891  192.94214101 202.6847169 ],[7957. 8085. 8106.],[8986. 9034. 9169.]
96,250,737961158107.2749,342.3129875629614,0.29501938819885254,102,[8558.54  8640.82  8772.712],[211.83561646 195.38322241 200.76807778],[7957. 8085. 8106.],[8986. 9034. 9169.]
97,250,737961158107.2749,338.2500888668499,0.34543704986572266,108,[8560.14  8640.28  8772.944],[212.96319025 197.39963931 200.92377874],[7957. 8085. 8106.],[8986. 9034. 9197.]
98,250,737961158107.2749,345.6724670378787,0.2854776382446289,106,[8563.84  8629.064 8791.76 ],[213.63149206 199.09327438 197.25146996],[7957. 8085. 8106.],[8986. 9034. 9197.]
99,250,737961158107.2749,348.134740507863,0.30153703689575195,102,[8569.504 8633.904 8791.932],[213.4071273  195.71012949 195.39565854],[7957. 8085. 8106.],[8986. 9034. 9197.]
100,250,742830917279.2003,338.0682601788124,0.2555365562438965,104,[8569.512 8637.844 8791.984],[211.9662281  194.12036386 195.52605899],[7957. 8085. 8106.],[8986. 9034. 9197.]
101,250,742830917279.2003,338.6999230560364,0.352031946182251,110,[8569.308 8642.272 8786.668],[213.14844859 197.12476764 197.82385543],[7957. 8085. 8106.],[8986. 9034. 9197.]
102,250,742830917279.2003,339.9601917971712,0.3080286979675293,113,[8560.064 8653.864 8787.532],[217.24059451 198.68865469 201.60055798],[7957. 8085. 8106.],[8986. 9034. 9197.]
103,250,742830917279.2003,340.8930162116826,0.2691500186920166,114,[8562.472 8653.776 8785.364],[217.08453933 202.65339332 205.07257131],[7957. 8085. 8106.],[8986. 9034. 9197.]
104,250,742830917279.2003,332.9888693506738,0.3331730365753174,119,[8564.9   8650.808 8789.372],[216.89806362 202.2921727  204.4632427 ],[7957. 8085. 8106.],[8986. 9034. 9197.]
105,250,742830917279.2003,333.1301492630864,0.29143381118774414,121,[8563.488 8657.096 8785.888],[219.1926501  203.03650604 205.47218658],[7957. 8085. 8106.],[8986. 9034. 9197.]
106,250,742830917279.2003,337.4409096767012,0.3145332336425781,127,[8564.34  8653.808 8786.82 ],[223.02208052 203.9908114  209.97021598],[7957. 8085. 8106.],[8989. 9034. 9197.]
107,250,742830917279.2003,339.57844598698915,0.2716331481933594,131,[8562.732 8657.992 8785.132],[225.01181341 199.76640342 210.27300962],[7957. 8085. 8106.],[8989. 9034. 9197.]
108,250,742830917279.2003,338.40763932082297,0.2560248374938965,130,[8563.332 8654.72  8790.892],[225.15684706 201.43954329 211.96603581],[7957. 8085. 8106.],[8989. 9034. 9197.]
109,250,742830917279.2003,341.79140771529256,0.3099710941314697,130,[8561.48  8656.896 8795.676],[226.56022952 202.00694341 209.51817827],[7957. 8085. 8106.],[8989. 9034. 9197.]
110,250,743321716677.6497,340.28567493590856,0.2840285301208496,126,[8565.692 8654.608 8797.036],[228.40768187 202.58872213 212.31940727],[7957. 8085. 8106.],[8989. 9034. 9197.]
111,250,743321716677.6497,338.0684082285153,0.3510711193084717,128,[8563.528 8655.956 8797.304],[227.84296613 202.96819964 213.51504768],[7957. 8085. 8106.],[8989. 9034. 9197.]
112,250,743321716677.6497,332.34097510243595,0.2790215015411377,127,[8571.392 8651.652 8799.968],[225.98390725 201.42451414 214.32295018],[7957. 8085. 8106.],[8989. 9034. 9197.]
113,250,743321716677.6497,327.8985924329682,0.26682186126708984,131,[8576.62  8652.372 8797.6  ],[223.92301266 201.44198573 212.77112586],[7957. 8085. 8106.],[8989. 9034. 9197.]
114,250,743321716677.6497,327.31447103653784,0.2805612087249756,134,[8585.084 8648.084 8796.868],[224.41616017 203.98271727 214.10995908],[7957. 8085. 8106.],[8989. 9034. 9197.]
115,250,743321716677.6497,326.45769498273137,0.33529186248779297,134,[8581.388 8652.076 8798.36 ],[228.2010286  205.65654433 210.62483804],[7957. 8085. 8106.],[8989. 9034. 9197.]
116,250,743321716677.6497,322.39615897154084,0.3590278625488281,136,[8591.416 8651.692 8791.596],[222.1199382  204.76092678 213.71781579],[7957. 8085. 8106.],[8989. 9034. 9197.]
117,250,743321716677.6497,323.6588713260687,0.2680189609527588,133,[8594.064 8653.608 8784.976],[223.23332167 210.34681442 217.33608864],[7957. 8009. 8106.],[9022. 9065. 9197.]
118,250,743321716677.6497,320.67145899441925,0.28402018547058105,137,[8596.312 8654.888 8784.98 ],[225.14974274 209.33061758 217.35341635],[7957. 8009. 8106.],[9022. 9065. 9197.]
119,250,743321716677.6497,318.0505177185487,0.2550225257873535,135,[8601.096 8647.192 8787.424],[223.38060521 210.93937313 220.1756304 ],[7957. 8009. 8106.],[9022. 9065. 9197.]
120,250,747989781013.774,319.75516043978666,0.31202268600463867,134,[8601.724 8647.456 8786.636],[223.72454453 215.65965794 222.08803548],[7957. 8009. 8106.],[9022. 9065. 9197.]
121,250,747989781013.774,313.9659291176424,0.28954219818115234,137,[8602.236 8650.192 8787.86 ],[227.2120338  217.87674299 217.63630304],[7957. 8009. 8106.],[9022. 9065. 9197.]
122,250,747989781013.774,307.51884321997437,0.2870197296142578,136,[8614.412 8631.404 8809.02 ],[218.33470236 213.85138948 207.03720342],[7997. 8009. 8106.],[9022. 9065. 9197.]
123,250,747989781013.774,314.0954932648248,0.2990236282348633,134,[8611.448 8633.584 8815.628],[220.05919044 212.72320735 202.13967848],[7997. 8009. 8173.],[9022. 9065. 9197.]
124,250,747989781013.774,315.82902629591763,0.2610335350036621,135,[8609.944 8633.328 8819.504],[217.74672641 211.52133797 202.27737882],[7997. 8009. 8173.],[9022. 9065. 9197.]
